age,income,visits,rating,engagement,location,product_type,season,target
52.0,30000.0,8.0,3.2978941144488143,54.9,Suburban,B,Summer,7946.63
24.0,54452.0,8.0,3.896510882594313,25.73,Suburban,D,Autumn,5603.56
43.0,160144.0,8.0,3.987419070225412,29.49,Urban,B,Autumn,7111.39
21.0,56228.0,7.0,4.038397866102402,18.93,Rural,C,Summer,7451.25
52.0,36345.0,6.0,3.901709873054951,4.69,Suburban,D,Summer,4365.1
38.0,30000.0,12.0,3.9845380453044608,21.91,Suburban,A,Spring,5805.98
46.0,30000.0,,3.158219322548555,33.03,Urban,A,Autumn,6359.53
18.0,78260.0,9.0,4.250491485355253,61.67,Rural,C,Autumn,8970.78
43.0,48198.0,11.0,3.7106081488054046,17.02,Rural,B,Summer,6463.3
35.0,50237.0,8.0,4.703073678670496,42.3,Urban,C,Spring,8663.33
45.0,48297.0,9.0,4.740921765066889,17.98,Urban,A,Winter,5722.82
46.0,55820.0,10.0,4.5269461452346516,13.66,Urban,B,Autumn,6305.33
36.0,32416.0,9.0,3.4031318241299053,29.85,Urban,A,Winter,6139.46
28.0,70126.0,4.0,3.5883188491407227,34.88,Suburban,A,Summer,6555.89
44.0,30000.0,10.0,3.828083820172091,56.5,Urban,B,Autumn,8097.26
34.0,41031.0,16.0,3.947577061021702,31.21,Urban,D,Summer,6409.93
25.0,99252.0,12.0,3.5251802566383983,51.79,Suburban,A,Winter,6787.65
24.0,72266.0,,4.094669410185866,28.16,Suburban,B,Winter,6666.1
18.0,84359.0,5.0,3.245522613112643,16.31,Rural,D,Spring,5247.88
29.0,175465.0,11.0,3.585766488059405,9.92,Urban,A,Spring,5337.71
48.0,58115.0,10.0,2.814575206762546,26.01,Suburban,A,Winter,5564.0
37.0,60520.0,8.0,,23.51,Rural,A,Winter,5748.35
29.0,52462.0,8.0,3.4584471603340585,64.7,Suburban,C,Autumn,8816.99
45.0,47968.0,10.0,3.9978695983441055,38.2,Rural,D,Winter,6072.77
25.0,36124.0,13.0,4.205041826238261,51.05,Urban,C,Winter,8646.24
36.0,62444.0,10.0,3.393693266940983,19.17,Rural,A,Summer,5819.75
33.0,71505.0,8.0,3.947429634110733,37.59,Urban,A,Summer,6994.99
44.0,73525.0,8.0,3.2437617037968285,58.35,Urban,A,Summer,7620.31
18.0,61832.0,8.0,4.747708233573386,37.56,Urban,B,Winter,7507.38
25.0,95138.0,5.0,4.262816143681938,24.63,Rural,D,Autumn,5712.42
18.0,60762.0,7.0,4.5749056225279405,27.23,Rural,D,Spring,6053.75
32.0,48793.0,10.0,4.952824862241947,28.95,Suburban,C,Winter,7573.4
50.0,37666.0,5.0,4.054682992230255,3.17,Urban,A,Spring,4652.91
29.0,30000.0,,4.15585422080383,10.44,Rural,D,Winter,4662.18
29.0,124269.0,4.0,3.6386693390823295,11.92,Urban,D,Summer,5332.84
45.0,42213.0,4.0,4.075295572493546,14.99,Suburban,A,Spring,5407.23
48.0,37691.0,8.0,4.149325523435167,23.41,Urban,A,Summer,6335.22
34.0,48593.0,9.0,3.968803997998302,66.97,Rural,A,Summer,7821.53
43.0,52094.0,8.0,2.7858925166052164,23.18,Rural,D,Winter,5221.34
22.0,135843.0,12.0,3.555389724271847,0.48,Rural,B,Winter,4384.6
52.0,50814.0,5.0,5.0,21.74,Urban,A,Winter,5992.64
61.0,200000.0,8.0,3.5494487418191993,47.53,Suburban,A,Spring,6912.82
41.0,61812.0,12.0,4.865338511611752,44.74,Suburban,D,Winter,6387.78
18.0,167462.0,8.0,3.313118393451259,25.85,Urban,C,Winter,7529.95
28.0,93617.0,12.0,2.155876280925212,20.53,Suburban,A,Autumn,5421.95
42.0,71720.0,6.0,3.535371240564252,51.43,Rural,D,Autumn,6648.44
30.0,131785.0,2.0,3.262267091322492,23.72,Suburban,D,Summer,5693.42
50.0,104937.0,6.0,3.638703924866837,9.25,Rural,B,Summer,5925.44
42.0,82235.0,8.0,4.063693816372668,12.77,Urban,B,Spring,6313.7
27.0,190765.0,8.0,4.622986076893243,31.18,Suburban,C,Spring,7954.07
35.0,46668.0,6.0,4.663962695580415,23.11,Rural,A,Summer,6241.74
24.0,36408.0,5.0,3.5929227603205596,28.36,Suburban,A,Summer,6257.3
33.0,42697.0,5.0,4.688226737678881,24.72,Rural,B,Winter,6664.82
28.0,143794.0,10.0,4.6523199352660765,10.72,Rural,A,Winter,5093.3
49.0,123671.0,7.0,4.451430056484949,32.79,Suburban,C,Autumn,7784.47
60.0,46045.0,1.0,3.4344633431828706,24.08,Suburban,B,Autumn,6467.18
18.0,30000.0,4.0,4.020721873060477,43.08,Rural,D,Winter,6338.3
18.0,54018.0,8.0,2.6951359059037547,18.01,Rural,D,Spring,5279.34
32.0,36075.0,9.0,3.48246451507422,43.81,Urban,C,Summer,8661.57
18.0,46772.0,7.0,4.022736965803898,16.94,Rural,C,Winter,6915.51
36.0,35341.0,13.0,3.8990828423712207,16.88,Rural,B,Autumn,6222.47
44.0,30000.0,7.0,4.165528494318487,40.79,Rural,D,Summer,6615.08
53.0,153522.0,9.0,3.5668720304045824,17.4,Urban,A,Summer,5941.77
37.0,42539.0,11.0,3.365378721400785,33.75,Urban,B,Winter,7053.82
33.0,121338.0,6.0,4.0970153003109555,30.37,Rural,C,Winter,7609.45
18.0,53601.0,5.0,4.26749797568508,22.8,Suburban,C,Autumn,7328.29
35.0,34016.0,7.0,3.6789139513780555,36.0,Suburban,B,Spring,7177.38
36.0,77229.0,9.0,4.285730362750516,8.92,Urban,C,Autumn,6680.38
43.0,49240.0,8.0,3.2334076103590266,34.57,Suburban,C,Spring,7794.19
26.0,53984.0,8.0,3.437395338365743,22.05,Rural,A,Autumn,5733.93
30.0,64373.0,8.0,3.5988957973386406,24.0,Urban,C,Spring,7691.21
18.0,39891.0,7.0,3.49526007194741,23.3,Suburban,C,Spring,7368.62
18.0,30000.0,8.0,4.157405953467943,7.77,Urban,D,Summer,5084.39
22.0,58359.0,9.0,4.1830741360028405,41.8,Urban,C,Summer,8738.71
18.0,96951.0,15.0,3.0422406904691526,40.3,Suburban,D,Winter,6009.55
39.0,38147.0,10.0,4.538768421069039,31.09,Urban,D,Autumn,6207.12
29.0,64665.0,7.0,3.7705126545729795,23.24,Suburban,B,Winter,6352.75
29.0,127103.0,9.0,3.4471839598981617,16.24,Urban,A,Summer,5894.08
23.0,57246.0,12.0,4.8113156574050855,31.78,Urban,B,Winter,7258.21
18.0,62508.0,6.0,4.384510723192346,48.29,Rural,B,Winter,7658.77
53.0,61550.0,3.0,3.749149330424253,63.33,Suburban,A,Autumn,7271.77
23.0,42567.0,11.0,3.98659853812409,4.34,Rural,C,Autumn,6017.64
30.0,36436.0,7.0,4.102227051265977,49.61,Urban,A,Spring,7345.28
18.0,36511.0,9.0,4.128106847510773,40.3,Rural,A,Summer,6968.2
47.0,71976.0,9.0,3.9581616667690147,45.69,Urban,A,Spring,7135.48
37.0,87460.0,2.0,4.761361840393054,53.88,Suburban,B,Spring,8049.5
25.0,89549.0,11.0,3.405850535746484,33.3,Suburban,A,Spring,6333.04
30.0,49550.0,16.0,3.4164935185538576,57.93,Urban,B,Winter,7992.05
55.0,103430.0,12.0,3.1081447625284198,53.31,Urban,A,Winter,7031.46
34.0,69820.0,8.0,3.8490270750862607,67.18,Suburban,B,Winter,8042.58
33.0,62030.0,12.0,3.5336526984918515,11.38,Suburban,C,Autumn,6469.85
24.0,30000.0,9.0,4.517061873855914,8.57,Rural,C,Summer,6805.07
18.0,39787.0,7.0,3.6392197939099065,30.46,Suburban,D,Winter,5659.2
33.0,30000.0,7.0,3.227755753537116,34.6,Suburban,A,Summer,6456.39
39.0,81923.0,7.0,4.304810970351086,30.77,Suburban,C,Winter,7525.54
48.0,62788.0,9.0,3.2622883611256834,16.25,Rural,C,Autumn,6830.74
18.0,35032.0,12.0,4.357151907583945,16.44,Urban,C,Autumn,7280.32
21.0,69716.0,5.0,3.634893694440136,20.84,Suburban,A,Winter,5483.29
28.0,30000.0,2.0,3.1177946982188196,27.76,Urban,A,Winter,6036.16
35.0,35529.0,4.0,2.878113005050882,47.25,Rural,B,Summer,7753.84
33.0,41978.0,12.0,3.260902294408727,23.36,Rural,C,Winter,7121.17
34.0,78438.0,9.0,4.1292091984247845,21.49,Urban,C,Autumn,7495.62
40.0,120538.0,3.0,3.210437374591264,25.84,Rural,B,Winter,6482.28
24.0,44667.0,12.0,4.408012548883076,41.51,Urban,B,Summer,8004.11
46.0,115987.0,8.0,4.886339054904862,11.86,Suburban,C,Spring,6848.31
40.0,61310.0,10.0,3.9106653851987776,22.58,Rural,B,Autumn,6541.05
31.0,67378.0,7.0,3.5955879706434932,56.56,Urban,D,Autumn,7064.83
54.0,57994.0,11.0,3.4183189111915953,56.28,Urban,B,Autumn,8053.25
54.0,54249.0,6.0,1.9816279126209222,17.86,Suburban,B,Summer,6219.74
46.0,74582.0,12.0,3.577685067511207,34.08,Suburban,C,Summer,7956.71
18.0,86696.0,7.0,3.5485664171580624,3.51,Rural,C,Spring,6010.41
54.0,38472.0,9.0,3.6986151090534536,31.4,Urban,D,Spring,6218.32
45.0,54467.0,6.0,4.121816992799361,18.47,Suburban,D,Summer,5467.03
59.0,137949.0,10.0,3.431785291192116,44.37,Urban,B,Winter,7529.88
50.0,65421.0,7.0,2.990964917146285,13.75,Urban,B,Summer,6367.31
54.0,69103.0,8.0,3.677497387167822,22.73,Urban,D,Winter,5523.31
46.0,107327.0,7.0,3.5277966255409363,36.03,Suburban,B,Winter,6875.71
51.0,46601.0,9.0,4.2047173417713575,15.49,Urban,A,Summer,5902.43
59.0,58866.0,6.0,3.9350992712427666,18.47,Rural,D,Winter,5141.74
38.0,90077.0,6.0,3.814552618577621,5.81,Urban,C,Summer,6594.79
18.0,111241.0,9.0,4.5163594037650086,46.68,Urban,B,Autumn,7974.1
31.0,30000.0,11.0,3.7064376183085717,29.06,Urban,C,Spring,7943.42
40.0,41426.0,11.0,3.8448324765857507,28.44,Rural,B,Summer,7092.37
36.0,36345.0,8.0,,3.17,Urban,C,Autumn,5998.3
20.0,56280.0,10.0,3.481093357325721,32.69,Rural,A,Spring,6416.95
18.0,37747.0,7.0,4.0662237226785525,17.87,Rural,D,Summer,5599.45
26.0,83454.0,3.0,4.351889725153312,3.8,Suburban,A,Spring,4555.77
45.0,65265.0,9.0,3.938400871631194,30.6,Rural,C,Spring,7816.55
54.0,93395.0,7.0,3.6081340218976625,4.22,Suburban,B,Autumn,5052.9
46.0,96423.0,7.0,3.4185888197444,33.79,Rural,B,Autumn,7002.42
48.0,84082.0,9.0,4.460482837051682,35.57,Urban,C,Winter,8048.79
34.0,50620.0,13.0,2.971456015743808,18.15,Urban,A,Winter,5496.57
18.0,63079.0,3.0,3.807660559436879,10.23,Rural,B,Spring,5954.81
30.0,47551.0,4.0,4.127765472316634,26.06,Rural,A,Spring,6181.89
32.0,30262.0,4.0,4.02523653001034,25.36,Suburban,D,Spring,5711.29
29.0,96461.0,9.0,4.804322198432195,30.99,Urban,D,Summer,6582.1
36.0,57410.0,8.0,4.231856177367212,44.86,Suburban,C,Spring,8365.95
40.0,30000.0,8.0,3.96206922973854,18.4,Rural,D,Spring,5398.16
45.0,78313.0,5.0,3.1080683972654324,33.41,Rural,B,Winter,6796.24
32.0,53531.0,7.0,4.7163604502392324,49.21,Rural,D,Spring,6934.71
18.0,30000.0,11.0,4.422334948245489,51.68,Urban,B,Spring,8247.31
29.0,30126.0,8.0,4.79480990591619,29.03,Urban,B,Spring,7382.21
36.0,42180.0,12.0,3.533520206339273,63.38,Suburban,C,Summer,9034.76
50.0,66520.0,11.0,3.585371774996154,31.49,Suburban,B,Winter,6676.68
28.0,88788.0,6.0,3.155544828919987,19.53,Suburban,B,Winter,6077.12
41.0,87281.0,6.0,2.381078263125346,34.25,Rural,B,Autumn,6902.52
38.0,80937.0,7.0,2.860373965517519,34.12,Suburban,A,Spring,6246.09
36.0,58854.0,6.0,3.5628735502683395,31.47,Suburban,D,Spring,5922.67
46.0,141650.0,6.0,3.6052151362350293,36.04,Suburban,D,Autumn,5982.79
27.0,84960.0,10.0,4.106336180355129,52.39,Rural,C,Summer,8905.51
28.0,66907.0,9.0,2.6966476371951047,57.6,Suburban,B,Winter,7612.41
35.0,79483.0,12.0,4.376639899723012,7.93,Rural,B,Summer,5950.47
27.0,49044.0,6.0,4.775041627835617,18.85,Suburban,A,Spring,5822.55
41.0,58185.0,10.0,2.75757603169253,20.05,Suburban,D,Spring,5238.4
26.0,30000.0,11.0,3.650366961661062,4.41,Suburban,B,Winter,4973.3
38.0,49347.0,10.0,3.5748568266534804,14.95,Suburban,A,Spring,5339.38
34.0,144342.0,6.0,2.8683019554650904,31.63,Suburban,C,Autumn,7533.38
38.0,64485.0,,3.2920747847448775,30.88,Rural,A,Autumn,6110.52
29.0,63156.0,7.0,2.692072052621473,53.59,Urban,D,Winter,6714.3
31.0,98647.0,11.0,3.7675936399102885,25.21,Suburban,D,Autumn,5548.28
36.0,71604.0,12.0,3.9136838031737287,49.44,Suburban,A,Spring,6985.01
37.0,40407.0,6.0,4.313405328270477,22.72,Suburban,A,Summer,6045.46
35.0,60587.0,9.0,3.513005087576139,54.19,Rural,A,Summer,7336.02
55.0,33941.0,6.0,4.633909922987816,45.5,Suburban,A,Autumn,6811.04
23.0,65631.0,9.0,3.5201790398088333,,Suburban,C,Summer,7727.96
34.0,39384.0,8.0,3.7904712663713283,32.03,Suburban,B,Spring,7035.31
18.0,95239.0,11.0,3.646362289488162,20.44,Suburban,A,Spring,5747.46
39.0,46392.0,8.0,2.757253079783112,38.79,Suburban,C,Summer,8053.33
22.0,39642.0,6.0,3.678763978484528,48.7,Urban,C,Autumn,8631.5
32.0,56590.0,7.0,4.899566678679703,38.14,Urban,A,Spring,7043.3
31.0,71876.0,10.0,2.8866904549545236,,Rural,D,Autumn,6136.91
38.0,32739.0,11.0,4.424115538809482,,Urban,D,Summer,6630.22
28.0,46137.0,6.0,4.608546747998745,15.69,Urban,C,Winter,7113.95
28.0,63107.0,10.0,3.4868225286971795,,Rural,C,Winter,7596.59
52.0,116913.0,8.0,3.3682129482055623,41.02,Suburban,B,Summer,7481.97
38.0,30000.0,11.0,4.979046930139363,54.33,Urban,A,Autumn,7495.7
28.0,81437.0,17.0,4.411068545490895,43.44,Urban,D,Summer,7024.85
32.0,49425.0,11.0,4.062460026829236,20.17,Rural,C,Summer,7488.92
55.0,46756.0,4.0,3.747256981906153,59.27,Suburban,D,Summer,7122.46
32.0,42593.0,10.0,2.831903208894895,8.36,Suburban,A,Summer,4919.25
27.0,49914.0,6.0,4.166842703768911,48.51,Rural,D,Winter,6546.06
27.0,81667.0,12.0,3.78945853432733,31.67,Urban,B,Spring,7356.77
28.0,45780.0,5.0,3.630322835457649,37.61,Rural,A,Spring,6623.31
28.0,137214.0,9.0,5.0,12.01,Suburban,C,Summer,7078.61
20.0,81792.0,7.0,5.0,50.42,Suburban,C,Winter,8496.5
22.0,66104.0,5.0,2.9811106238951255,35.6,Rural,D,Winter,5897.17
25.0,55104.0,7.0,4.2718604129451725,52.33,Rural,B,Autumn,7899.61
42.0,108546.0,3.0,4.768014985353563,23.41,Suburban,C,Winter,7248.86
30.0,116776.0,14.0,3.787924797436874,31.26,Rural,A,Spring,6375.58
33.0,33500.0,9.0,3.2773658177439406,53.81,Urban,B,Winter,7824.19
50.0,42153.0,11.0,3.750688951203375,51.18,Urban,C,Spring,8797.3
51.0,82233.0,12.0,4.163573222203731,38.09,Rural,A,Winter,6405.5
32.0,95639.0,13.0,2.8724361001693923,12.55,Suburban,B,Spring,5867.28
27.0,51525.0,4.0,5.0,20.49,Rural,D,Winter,5469.3
25.0,41307.0,6.0,4.1749735227444456,41.75,Suburban,B,Spring,7534.18
43.0,62274.0,5.0,2.919428358914255,11.06,Suburban,D,Summer,4813.26
33.0,125285.0,10.0,4.370473219877951,11.79,Rural,B,Autumn,5998.99
30.0,61115.0,6.0,3.745743815739978,42.87,Suburban,C,Spring,8240.68
25.0,31826.0,11.0,4.415758125316436,27.74,Rural,C,Spring,7818.15
26.0,63246.0,7.0,3.838000536012255,67.22,Suburban,C,Spring,9101.89
39.0,88555.0,15.0,4.91702076089465,47.38,Rural,A,Autumn,7044.54
19.0,56915.0,8.0,3.697854453273909,58.03,Suburban,D,Autumn,6862.78
47.0,112317.0,7.0,4.812155930960241,40.45,Rural,C,Winter,8115.33
29.0,92312.0,10.0,3.5693823568956313,16.65,Rural,A,Spring,5590.24
33.0,58054.0,9.0,3.786888117658488,22.01,Rural,A,Summer,6046.77
19.0,61180.0,10.0,3.8855194153008403,4.88,Suburban,B,Summer,5508.31
35.0,30000.0,11.0,2.9356048827976453,15.64,Suburban,B,Summer,6193.77
31.0,109657.0,8.0,2.9878632801844724,6.85,Suburban,D,Winter,4094.44
34.0,50779.0,6.0,3.2174606312912557,35.23,Rural,D,Summer,6283.25
53.0,49022.0,8.0,2.5157418507248406,35.15,Rural,B,Spring,7084.05
37.0,45482.0,10.0,3.2704903060924075,72.98,Urban,A,Summer,8081.63
25.0,75233.0,15.0,,19.98,Suburban,A,Spring,5642.8
26.0,34052.0,9.0,3.8624127055139073,29.98,Suburban,B,Autumn,6832.31
42.0,36604.0,4.0,3.8585713322002997,32.98,Rural,A,Autumn,6273.98
51.0,58322.0,8.0,4.495956251085717,34.79,Rural,B,Winter,7071.56
38.0,43772.0,7.0,4.441530939689391,34.93,Urban,A,Winter,6515.09
43.0,70800.0,11.0,4.232074035237748,62.68,Rural,A,Winter,7288.75
42.0,44581.0,12.0,4.464732984072553,15.88,Suburban,C,Autumn,6890.48
52.0,132922.0,7.0,4.237666238212542,3.44,Rural,B,Winter,5007.83
18.0,84688.0,6.0,4.493509988005153,14.34,Suburban,D,Winter,4936.55
43.0,84157.0,12.0,3.9383810146424603,22.97,Suburban,B,Spring,6609.21
47.0,44246.0,13.0,3.0143606711503126,14.1,Urban,A,Summer,5632.21
19.0,199354.0,8.0,3.8370174675276267,36.34,Suburban,A,Winter,6285.4
24.0,48074.0,5.0,4.117890167921935,3.84,Suburban,C,Summer,6157.16
25.0,41902.0,6.0,2.5442745190537805,61.18,Urban,B,Spring,8296.65
26.0,85252.0,9.0,4.578762670148846,27.45,Rural,C,Summer,7985.58
29.0,66013.0,10.0,4.558076418315611,21.27,Urban,B,Winter,6676.13
38.0,39768.0,3.0,4.1020798045682545,13.82,Urban,B,Spring,6393.88
45.0,179499.0,10.0,3.3038833176988307,28.88,Urban,B,Spring,7127.99
48.0,97519.0,7.0,3.7829358851380626,4.8,Rural,B,Winter,5098.62
25.0,59994.0,,4.017465946127867,32.21,Rural,D,Autumn,6027.25
25.0,198900.0,8.0,4.35214719869755,5.45,Urban,C,Spring,6571.53
51.0,89804.0,13.0,4.7370389233057955,,Urban,C,Autumn,7236.72
43.0,59519.0,6.0,4.263189725367012,50.86,Urban,D,Autumn,6934.11
36.0,187347.0,4.0,4.073437869925946,22.8,Urban,A,Summer,6350.98
41.0,83241.0,3.0,3.047390401626201,,Suburban,C,Spring,6894.16
35.0,81440.0,10.0,4.455685424068013,49.96,Rural,A,Autumn,7066.68
41.0,49357.0,6.0,4.618747628876502,35.74,Suburban,C,Winter,7777.56
31.0,61372.0,6.0,4.628680173377352,7.21,Urban,C,Winter,6468.33
38.0,48759.0,10.0,4.0018072814486025,17.91,Suburban,A,Summer,5732.11
18.0,122991.0,6.0,3.3620052420376165,68.39,Urban,B,Summer,8800.76
27.0,30000.0,8.0,3.0666368469920315,12.25,Suburban,B,Summer,6015.7
27.0,118532.0,7.0,3.559022699256502,20.51,Urban,D,Winter,5445.2
31.0,38612.0,8.0,4.378490883114411,22.18,Suburban,B,Spring,6669.16
24.0,58165.0,9.0,3.866135834924841,40.98,Suburban,A,Winter,6427.59
29.0,51658.0,7.0,4.170431418897113,43.6,Rural,B,Spring,7688.85
18.0,46163.0,9.0,3.1874770496626255,26.76,Rural,A,Autumn,5959.38
42.0,84533.0,15.0,4.898398294601909,28.52,Rural,B,Autumn,7007.2
34.0,59719.0,11.0,4.064786487774454,24.93,Rural,C,Summer,7733.83
18.0,42880.0,10.0,3.141615746551339,17.84,Urban,A,Winter,5541.5
25.0,64666.0,8.0,4.105610141476216,17.73,Rural,C,Autumn,7104.85
39.0,42275.0,9.0,2.977133699767763,51.71,Suburban,D,Spring,6619.01
28.0,45758.0,6.0,4.2659271352035635,17.64,Urban,B,Autumn,6564.34
27.0,30000.0,6.0,3.500084371802063,9.12,Urban,C,Autumn,6602.19
34.0,47803.0,16.0,3.814973591396331,12.81,Urban,B,Spring,6296.01
39.0,76657.0,8.0,4.328933863920065,10.91,Suburban,D,Autumn,4739.65
18.0,60996.0,7.0,4.423180815328772,39.61,Urban,A,Summer,7198.58
42.0,148380.0,13.0,3.7145451379028502,13.91,Rural,A,Summer,5540.75
25.0,200000.0,11.0,3.30082427519813,55.15,Rural,C,Autumn,8646.18
35.0,47472.0,5.0,3.6050920618575093,29.04,Rural,A,Winter,5941.57
35.0,39472.0,10.0,4.646891202811975,43.51,Rural,D,Summer,6837.25
29.0,105336.0,4.0,4.4806013362311985,30.63,Urban,D,Spring,6370.28
23.0,70799.0,13.0,4.198189094128212,37.94,Urban,C,Spring,8445.51
32.0,105655.0,7.0,2.6758815030317638,5.82,Rural,B,Winter,5101.92
55.0,73088.0,12.0,2.7002123581152238,8.16,Urban,C,Winter,6238.22
19.0,54329.0,11.0,4.297180773914489,51.73,Urban,C,Spring,8982.37
55.0,54484.0,12.0,4.490587662795127,27.62,Urban,D,Summer,6327.32
32.0,74339.0,8.0,4.200405309793832,22.65,Urban,D,Winter,5631.59
35.0,53876.0,6.0,3.973361719641794,55.77,Rural,D,Winter,6735.68
22.0,110167.0,8.0,3.385314422856593,22.01,Urban,D,Winter,5515.5
26.0,31221.0,10.0,3.910740648561724,18.48,Suburban,D,Spring,5349.3
29.0,109872.0,17.0,4.402427038375046,27.59,Suburban,A,Autumn,6073.16
22.0,30000.0,6.0,2.806235858509245,36.03,Urban,D,Winter,6088.02
32.0,64380.0,9.0,5.0,68.14,Rural,B,Spring,8659.56
30.0,50740.0,9.0,3.860391044031454,24.16,Rural,A,Autumn,5900.94
57.0,30000.0,5.0,3.9875795799187594,49.82,Suburban,B,Winter,7468.86
21.0,30000.0,5.0,3.5776421685871154,6.75,Rural,D,Autumn,4420.93
36.0,34587.0,11.0,4.278612986691599,64.14,Suburban,D,Summer,7369.56
38.0,61258.0,7.0,2.6219487048585832,13.34,Urban,D,Spring,5119.49
22.0,44307.0,8.0,3.672405264027189,35.4,Suburban,A,Autumn,6314.63
43.0,35580.0,4.0,3.2934722121780666,15.64,Rural,A,Summer,5564.89
30.0,117729.0,9.0,5.0,43.54,Suburban,A,Winter,6723.85
18.0,32335.0,11.0,4.118176070102716,8.39,Urban,A,Winter,5013.99
43.0,84083.0,14.0,4.385551668034285,29.29,Rural,C,Autumn,7698.16
22.0,38388.0,5.0,3.605642887419763,26.15,Suburban,A,Winter,5745.39
22.0,34153.0,18.0,,27.48,Suburban,A,Autumn,5828.54
43.0,44271.0,7.0,,26.26,Rural,D,Autumn,5664.39
31.0,81630.0,10.0,4.222854429122213,69.85,Suburban,C,Summer,9371.73
46.0,30160.0,8.0,4.639363309501254,34.62,Suburban,C,Summer,8144.28
50.0,69129.0,12.0,4.57430877078559,30.33,Urban,C,Summer,8256.74
27.0,37035.0,11.0,3.8385612742071475,41.72,Rural,B,Autumn,7423.95
45.0,40523.0,12.0,3.5584890035360623,37.59,Urban,A,Winter,6479.52
26.0,73154.0,8.0,4.376384161230205,75.16,Urban,A,Spring,8230.63
62.0,177503.0,6.0,4.851852776275602,32.74,Rural,A,Winter,6364.25
27.0,37968.0,12.0,4.88400798237144,39.73,Rural,A,Autumn,6777.15
47.0,85814.0,9.0,2.7505328932894524,39.01,Rural,A,Summer,6658.11
45.0,51208.0,8.0,4.059914069132427,43.2,Urban,A,Winter,6776.22
39.0,47223.0,10.0,3.981654598510168,42.26,Suburban,A,Spring,6716.62
27.0,102302.0,5.0,3.7970102841012556,27.64,Suburban,C,Summer,7763.23
33.0,39271.0,9.0,3.168490555230944,19.27,Rural,A,Summer,5795.97
18.0,33622.0,6.0,3.7360360985337904,59.14,Urban,D,Autumn,7201.22
38.0,75364.0,9.0,4.0884001833563905,20.04,Rural,D,Autumn,5389.85
39.0,132905.0,7.0,4.04728238570669,42.93,Suburban,D,Spring,6476.75
37.0,87116.0,9.0,3.6253069329910086,15.3,Suburban,A,Winter,5101.99
18.0,30000.0,12.0,3.885744528096068,45.77,Rural,C,Autumn,8360.64
20.0,44017.0,9.0,3.552819684102042,24.65,Rural,C,Autumn,7412.24
26.0,97714.0,9.0,2.8263297826692826,38.51,Urban,B,Spring,7523.78
38.0,132000.0,14.0,2.857473179311136,12.95,Urban,A,Spring,5429.25
38.0,67128.0,10.0,4.482479149842839,31.42,Rural,A,Winter,6180.24
33.0,44820.0,7.0,3.8001165738847877,51.94,Urban,A,Spring,7364.86
43.0,136354.0,6.0,3.9781426155298942,10.51,Urban,A,Winter,5117.52
23.0,57682.0,11.0,3.698795879802201,37.37,Rural,A,Summer,6779.57
42.0,44227.0,8.0,3.919419908946925,37.68,Urban,D,Autumn,6377.77
41.0,40641.0,11.0,3.979567005833066,56.26,Rural,D,Summer,7150.53
40.0,32942.0,7.0,4.662261820628796,22.25,Urban,B,Summer,7125.83
33.0,200000.0,9.0,3.9646072183171124,13.38,Suburban,B,Autumn,5952.11
57.0,121842.0,7.0,4.418018658338868,16.48,Urban,B,Summer,6780.17
41.0,43125.0,13.0,3.770991808427294,37.87,Urban,D,Summer,6646.37
23.0,142331.0,8.0,3.4022778654070844,32.7,Rural,D,Winter,5841.71
38.0,78171.0,7.0,3.5154451278686967,9.67,Rural,A,Spring,5062.06
44.0,75891.0,8.0,2.883626210398427,53.66,Urban,B,Summer,8174.79
28.0,41816.0,3.0,3.457116150893176,64.41,Rural,C,Summer,9188.63
48.0,46302.0,6.0,3.883660284520624,50.38,Rural,D,Summer,6932.17
40.0,58617.0,6.0,3.5371823799297655,23.13,Rural,B,Autumn,6517.77
18.0,30000.0,8.0,3.4049100173369826,45.64,Urban,C,Autumn,8478.47
39.0,46938.0,7.0,4.209614748415263,21.55,Urban,D,Summer,5963.68
30.0,60009.0,9.0,2.6407471038915102,64.09,Suburban,A,Summer,7473.06
41.0,115239.0,3.0,3.5790242466537583,14.26,Suburban,C,Winter,6527.0
46.0,43990.0,11.0,4.693045290398651,32.28,Rural,A,Summer,6655.17
37.0,89865.0,6.0,3.459733898350083,37.05,Rural,A,Winter,6272.54
55.0,30000.0,12.0,4.651976832615736,28.97,Rural,D,Summer,6200.76
33.0,107314.0,8.0,3.092710178037541,41.12,Suburban,B,Autumn,7197.74
42.0,38171.0,11.0,2.8309356936814565,3.14,Urban,A,Spring,4484.05
45.0,63904.0,6.0,3.5584973464523535,9.99,Urban,C,Summer,6915.3
34.0,73363.0,5.0,3.880264684413575,53.61,Rural,B,Autumn,7849.1
44.0,66509.0,8.0,3.7728674986675514,31.13,Rural,B,Summer,7208.97
28.0,56761.0,7.0,3.73094557989027,17.1,Suburban,B,Autumn,6148.72
30.0,32185.0,6.0,2.4517733540374267,30.16,Rural,C,Autumn,7505.13
19.0,38378.0,12.0,3.8243388348414884,,Rural,A,Spring,7345.7
38.0,98540.0,11.0,4.565118243724684,10.33,Suburban,D,Spring,4883.42
39.0,44414.0,4.0,4.217585303179168,4.77,Urban,B,Winter,5364.87
49.0,56860.0,7.0,2.838866535274783,50.81,Suburban,C,Winter,8089.68
44.0,30000.0,6.0,4.163309872076191,48.25,Rural,D,Spring,6752.2
